,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,model_answer
1717,hg83,True,80,24,0,0,22,0.36424232646606924390653148293495,"""λx.apply7(apply9(compose5(and,not),apply1(compose11(compose7(or,yellow),rectangle),x.o)),apply1(compose11(compose8(iff,green),triangle),x.o))""
",(green iff triangle) and not (yellow or rectangle),"def is_rule(obj):
    return ((obj.green and obj.triangle) or (not obj.green and not obj.triangle)) and not (obj.rectangle or obj.yellow)",large green rectangle,False
1412,hg84,True,0,0,1,11,10,0.47182172123450527578825131058693,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue circle,False
1413,hg84,True,1,1,1,14,7,0.51706834880531005183001980185509,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large green circle,True
1414,hg84,True,2,1,0,2,19,0.47049495437966015742858871817589,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large green rectangle,False
1415,hg84,True,3,1,0,3,18,0.46158806746802838461007922887802,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small green rectangle,False
1416,hg84,True,4,2,1,0,21,0.40617268638209225173341110348701,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium blue rectangle,False
1417,hg84,True,5,2,1,2,19,0.50050995913738915987778455018997,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large blue triangle,True
1418,hg84,True,6,2,1,19,2,0.69229085557526559568941593170166,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small blue circle,True
1419,hg84,True,7,3,1,17,4,0.61817371241988894325913861393929,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",medium green circle,True
1420,hg84,True,8,3,1,20,1,0.83449926245646111055975779891014,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",medium blue rectangle,True
1421,hg84,True,9,3,1,18,3,0.87210696750332772353431209921837,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",small blue circle,True
1422,hg84,True,10,3,1,14,7,0.57763477432524723553797230124474,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",small green circle,True
1423,hg84,True,11,4,1,21,0,0.97499438748843658686382696032524,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue circle,True
1424,hg84,True,12,4,1,6,15,0.61326655548793951311381533741951,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small green triangle,True
1425,hg84,True,13,4,0,4,17,0.5223420077896889779367484152317,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium yellow rectangle,True
1426,hg84,True,14,4,1,21,0,0.97350721399266149091999977827072,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue circle,True
1427,hg84,True,15,5,1,8,13,0.59072779189261837018420919775963,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small yellow circle,True
1428,hg84,True,16,5,1,21,0,0.98050068941142853873316198587418,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",medium blue circle,True
1429,hg84,True,17,5,1,21,0,0.89810109071913757361471652984619,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large blue triangle,True
1430,hg84,True,18,6,0,12,9,0.60134668023783888202160596847534,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small yellow triangle,True
1431,hg84,True,19,6,1,20,1,0.92196209274754892248893156647682,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large blue circle,True
1432,hg84,True,20,7,0,1,20,0.2412789492187812356860376894474,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small yellow rectangle,False
1433,hg84,True,21,7,1,18,3,0.55711173538736602495191618800163,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large green triangle,True
1434,hg84,True,22,7,1,19,2,0.99094912137263690965482965111732,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",medium blue circle,True
1435,hg84,True,23,8,0,4,17,0.29104853637909400276839733123779,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large yellow rectangle,False
1436,hg84,True,24,9,1,17,4,0.52967866906840299634495750069618,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small yellow circle,True
1437,hg84,True,25,10,0,2,19,0.21263126175858815258834511041641,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small yellow rectangle,False
1438,hg84,True,26,10,0,5,16,0.31240626322892239841166883707047,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green rectangle,False
1439,hg84,True,27,10,0,5,16,0.3942888660468497619149275124073,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small yellow triangle,False
1440,hg84,True,28,10,0,5,16,0.42712833199675515061244368553162,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow triangle,False
1441,hg84,True,29,11,0,2,19,0.049261739256962755462154746055603,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large yellow rectangle,False
1442,hg84,True,30,11,0,3,18,0.095307219417236410663463175296783,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green rectangle,False
1443,hg84,True,31,11,0,3,18,0.05192500037526315281866118311882,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium yellow rectangle,False
1444,hg84,True,32,12,1,18,3,0.70174013721191386139253154397011,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium blue triangle,True
1445,hg84,True,33,12,1,18,3,0.69686911651820082624908536672592,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large blue triangle,True
1446,hg84,True,34,12,1,18,3,0.55721493589601323037641122937202,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large blue rectangle,True
1447,hg84,True,35,13,1,20,1,0.97286010568404890364035964012146,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",medium blue circle,True
1448,hg84,True,36,14,1,18,3,0.36116831533581716939806938171387,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",medium green triangle,False
1449,hg84,True,37,14,1,21,0,0.97421429962287220405414700508118,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",small blue circle,True
1450,hg84,True,38,14,1,21,0,0.98091910973050744360079988837242,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",large blue circle,True
1451,hg84,True,39,15,0,0,21,0.25389711550405991147272288799286,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large green rectangle,False
1452,hg84,True,40,16,0,2,19,0.06547173684816698369104415178299,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",small yellow rectangle,False
1453,hg84,True,41,16,0,2,19,0.27020148381654962577158585190773,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",medium yellow triangle,False
1454,hg84,True,42,16,1,17,4,0.53507126206443444971228018403053,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",medium green triangle,True
1455,hg84,True,43,16,0,1,20,0.13159674549604005733272060751915,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",medium green rectangle,False
1456,hg84,True,44,16,1,15,6,0.59781828379061607847688719630241,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",large yellow circle,True
1457,hg84,True,45,17,1,18,3,0.70286745352427715261001139879227,"""λx.apply7(not,apply7(apply9(or,apply1(rectangle,x.o)),apply1(apply6(compose8(and,yellow),apply1(triangle,x.o)),x.o)))""
",not (rectangle or (yellow and triangle)),"def is_rule(obj):
    return not (obj.rectangle or (obj.yellow and obj.triangle))",small blue rectangle,True
1458,hg84,True,46,17,0,0,21,0.019586305291795724770054221153259,"""λx.apply7(not,apply7(apply9(or,apply1(rectangle,x.o)),apply1(apply6(compose8(and,yellow),apply1(triangle,x.o)),x.o)))""
",not (rectangle or (yellow and triangle)),"def is_rule(obj):
    return not (obj.rectangle or (obj.yellow and obj.triangle))",small yellow rectangle,False
1459,hg84,True,47,17,0,1,20,0.056531126816707910620607435703278,"""λx.apply7(not,apply7(apply9(or,apply1(rectangle,x.o)),apply1(apply6(compose8(and,yellow),apply1(triangle,x.o)),x.o)))""
",not (rectangle or (yellow and triangle)),"def is_rule(obj):
    return not (obj.rectangle or (obj.yellow and obj.triangle))",large green rectangle,False
1460,hg84,True,48,17,0,3,18,0.17255319528590007394086569547653,"""λx.apply7(not,apply7(apply9(or,apply1(rectangle,x.o)),apply1(apply6(compose8(and,yellow),apply1(triangle,x.o)),x.o)))""
",not (rectangle or (yellow and triangle)),"def is_rule(obj):
    return not (obj.rectangle or (obj.yellow and obj.triangle))",small yellow triangle,False
1461,hg84,True,49,18,0,1,20,0.0078722223267959634540602564811707,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",small yellow rectangle,False
1462,hg84,True,50,18,0,0,21,0.026618796659022336825728416442871,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",small green rectangle,False
1463,hg84,True,51,18,1,20,1,0.99011024345111309230560436844826,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",small blue circle,True
1464,hg84,True,52,18,1,19,2,0.4528119024986381191411055624485,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",medium green triangle,False
1465,hg84,True,53,19,0,2,19,0.12267662564102010946953669190407,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",small yellow triangle,False
1466,hg84,True,54,19,1,17,4,0.6576037376594285888131707906723,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",medium yellow circle,True
1467,hg84,True,55,19,1,18,3,0.89847848413671727030305191874504,"""λx.apply1(compose2(not,compose11(compose8(or,compose11(compose8(and,rectangle),green)),yellow)),x.o)""
",not ((rectangle and green) or yellow),"def is_rule(obj):
    return not ((obj.rectangle and obj.green) or obj.yellow)",large green circle,True
1468,hg84,True,56,20,1,21,0,0.99336995120404480985598638653755,"""λx.apply1(compose11(compose8(or,compose11(compose8(and,green),triangle)),compose2(apply9(or,apply1(circle,x.o)),blue)),x.o)""
",(circle or blue) or (green and triangle),"def is_rule(obj):
    return (obj.circle or obj.blue) or (obj.green and obj.triangle)",large blue circle,True
1469,hg84,True,57,20,1,19,2,0.88182722071007901831762865185738,"""λx.apply1(compose11(compose8(or,compose11(compose8(and,green),triangle)),compose2(apply9(or,apply1(circle,x.o)),blue)),x.o)""
",(circle or blue) or (green and triangle),"def is_rule(obj):
    return (obj.circle or obj.blue) or (obj.green and obj.triangle)",small yellow circle,True
1470,hg84,True,58,20,1,18,3,0.82508133005671879800502210855484,"""λx.apply1(compose11(compose8(or,compose11(compose8(and,green),triangle)),compose2(apply9(or,apply1(circle,x.o)),blue)),x.o)""
",(circle or blue) or (green and triangle),"def is_rule(obj):
    return (obj.circle or obj.blue) or (obj.green and obj.triangle)",medium blue rectangle,True
1471,hg84,True,59,21,1,18,3,0.91822238040060710773104801774025,"""λx.apply1(compose11(compose8(or,compose11(compose8(and,green),triangle)),compose2(apply9(or,apply1(circle,x.o)),blue)),x.o)""
",(circle or blue) or (green and triangle),"def is_rule(obj):
    return (obj.circle or obj.blue) or (obj.green and obj.triangle)",large blue rectangle,True
1472,hg84,True,60,21,0,2,19,0.050910392821037930843885987997055,"""λx.apply1(compose11(compose8(or,compose11(compose8(and,green),triangle)),compose2(apply9(or,apply1(circle,x.o)),blue)),x.o)""
",(circle or blue) or (green and triangle),"def is_rule(obj):
    return (obj.circle or obj.blue) or (obj.green and obj.triangle)",large green rectangle,False
1473,hg84,True,61,21,0,2,19,0.036088057046981703024357557296753,"""λx.apply1(compose11(compose8(or,compose11(compose8(and,green),triangle)),compose2(apply9(or,apply1(circle,x.o)),blue)),x.o)""
",(circle or blue) or (green and triangle),"def is_rule(obj):
    return (obj.circle or obj.blue) or (obj.green and obj.triangle)",small green rectangle,False
1474,hg84,True,62,21,0,3,18,0.061517693123619210382457822561264,"""λx.apply1(compose11(compose8(or,compose11(compose8(and,green),triangle)),compose2(apply9(or,apply1(circle,x.o)),blue)),x.o)""
",(circle or blue) or (green and triangle),"def is_rule(obj):
    return (obj.circle or obj.blue) or (obj.green and obj.triangle)",small yellow triangle,False
